P_serialNumber,P_LocatorID,P_invItemId,P_subinventoryCode
1.9231E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.5345E+13,773207,3771,Missing
1.6133E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.924E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.6279E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.5348E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0017E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
1.8112E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.9246E+13,773207,3771,Missing
1.8352E+13,773207,3771,Missing
1.7225E+13,773207,3771,Missing
1.7034E+13,773207,3771,Missing
1.9303E+13,773207,3771,Missing
1.8329E+13,773207,3771,Missing
2.0041E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0148E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.7252E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
1.9182E+13,773207,3771,Missing
2.0079E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9346E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
2.0017E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
1.9287E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.915E+13,773207,3771,Missing
1.7233E+13,773207,3771,Missing
1.9249E+13,773207,3771,Missing
1.8296E+13,773207,3771,Missing
1.9177E+13,773207,3771,Missing
1.9135E+13,773207,3771,Missing
1.8349E+13,773207,3771,Missing
1.8326E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.8351E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.9179E+13,773207,3771,Missing
1.8355E+13,773207,3771,Missing
1.9024E+13,773207,3771,Missing
1.8349E+13,773207,3771,Missing
1.9238E+13,773207,3771,Missing
2.0083E+13,773207,3771,Missing
1.924E+13,773207,3771,Missing
2.0148E+13,773207,3771,Missing
2.0031E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.5232E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.7212E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
1.924E+13,773207,3771,Missing
1.8271E+13,773207,3771,Missing
1.7206E+13,773207,3771,Missing
S16274000500202,773207,3771,Missing
1.9287E+13,773207,3771,Missing
1.7123E+13,773207,3771,Missing
1.4204E+13,773207,3771,Missing
1.4113E+13,773207,3771,Missing
1.6033E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
1.9303E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9019E+13,773207,3771,Missing
1.9286E+13,773207,3771,Missing
1.817E+13,773207,3771,Missing
1.5083E+13,773207,3771,Missing
1.9136E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.924E+13,773207,3771,Missing
2.0107E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.817E+13,773207,3771,Missing
1.8271E+13,773207,3771,Missing
1.9146E+13,773207,3771,Missing
1.9177E+13,773207,3771,Missing
1.9022E+13,773207,3771,Missing
1.8303E+13,773207,3771,Missing
1.924E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0041E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
2.0087E+13,773207,3771,Missing
1.9181E+13,773207,3771,Missing
2.0013E+13,773207,3771,Missing
2.0013E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
1.9246E+13,773207,3771,Missing
1.9151E+13,773207,3771,Missing
1.9246E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.9157E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9135E+13,773207,3771,Missing
1.9154E+13,773207,3771,Missing
1.925E+13,773207,3771,Missing
1.9137E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.3269E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.9332E+13,773207,3771,Missing
1.925E+13,773207,3771,Missing
1.9238E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.7252E+13,773207,3771,Missing
1.9137E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9248E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
2.0031E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
1.9316E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.8152E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9149E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.8112E+13,773207,3771,Missing
2.0022E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
1.7233E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.8344E+13,773207,3771,Missing
1.9175E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9286E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.918E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.9157E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9024E+13,773207,3771,Missing
1.9022E+13,773207,3771,Missing
1.7263E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
1.9018E+13,773207,3771,Missing
1.9158E+13,773207,3771,Missing
1.9018E+13,773207,3771,Missing
1.9017E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
1.9337E+13,773207,3771,Missing
1.9337E+13,773207,3771,Missing
1.5231E+13,773207,3771,Missing
1.5345E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.8329E+13,773207,3771,Missing
1.722E+13,773207,3771,Missing
1.8296E+13,773207,3771,Missing
1.8296E+13,773207,3771,Missing
1.8295E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.0041E+13,773207,3771,Missing
1.9348E+13,773207,3771,Missing
1.8178E+13,773207,3771,Missing
1.8152E+13,773207,3771,Missing
1.9021E+13,773207,3771,Missing
1.726E+13,773207,3771,Missing
2.0041E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
2.0148E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
1.8354E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9154E+13,773207,3771,Missing
1.8345E+13,773207,3771,Missing
1.8349E+13,773207,3771,Missing
1.9178E+13,773207,3771,Missing
1.9136E+13,773207,3771,Missing
1.9135E+13,773207,3771,Missing
1.8344E+13,773207,3771,Missing
1.9235E+13,773207,3771,Missing
1.9332E+13,773207,3771,Missing
1.9298E+13,773207,3771,Missing
1.8266E+13,773207,3771,Missing
1.8266E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.9136E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0013E+13,773207,3771,Missing
2.0137E+13,773207,3771,Missing
1.9177E+13,773207,3771,Missing
1.6294E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0013E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
1.9151E+13,773207,3771,Missing
1.9239E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9287E+13,773207,3771,Missing
2.0081E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
1.9332E+13,773207,3771,Missing
1.9346E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9022E+13,773207,3771,Missing
1.9235E+13,773207,3771,Missing
1.9183E+13,773207,3771,Missing
1.9019E+13,773207,3771,Missing
1.9017E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
1.9021E+13,773207,3771,Missing
1.9303E+13,773207,3771,Missing
1.8304E+13,773207,3771,Missing
1.7251E+13,773207,3771,Missing
1.8344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.6057E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.7114E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
1.9286E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9019E+13,773207,3771,Missing
1.9019E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
1.924E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.8345E+13,773207,3771,Missing
1.9192E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.6167E+13,773207,3771,Missing
1.9017E+13,773207,3771,Missing
1.817E+13,773207,3771,Missing
1.9017E+13,773207,3771,Missing
1.9017E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9025E+13,773207,3771,Missing
1.9024E+13,773207,3771,Missing
1.9019E+13,773207,3771,Missing
1.8341E+13,773207,3771,Missing
1.916E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.9249E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
1.3197E+13,773207,3771,Missing
1.8328E+13,773207,3771,Missing
1.8309E+13,773207,3771,Missing
1.8341E+13,773207,3771,Missing
1.9135E+13,773207,3771,Missing
1.7137E+13,773207,3771,Missing
1.918E+13,773207,3771,Missing
1.8152E+13,773207,3771,Missing
1.9021E+13,773207,3771,Missing
1.9183E+13,773207,3771,Missing
1.9251E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.9332E+13,773207,3771,Missing
1.9157E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
2.0081E+13,773207,3771,Missing
1.9235E+13,773207,3771,Missing
1.9298E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9163E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9301E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.7251E+13,773207,3771,Missing
1.9024E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9023E+13,773207,3771,Missing
1.9023E+13,773207,3771,Missing
1.9025E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
1.4022E+13,773207,3771,Missing
1.7227E+13,773207,3771,Missing
1.7232E+13,773207,3771,Missing
1.8266E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
1.7131E+13,773207,3771,Missing
1.9135E+13,773207,3771,Missing
1.9154E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
1.7233E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0144E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
2.0022E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
2.0038E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
1.9238E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0014E+13,773207,3771,Missing
2.0015E+13,773207,3771,Missing
2.0013E+13,773207,3771,Missing
2.0031E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9175E+13,773207,3771,Missing
1.7251E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
2.0027E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9331E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9344E+13,773207,3771,Missing
1.8265E+13,773207,3771,Missing
2.002E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0148E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0031E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
2.0024E+13,773207,3771,Missing
1.9334E+13,773207,3771,Missing
1.9332E+13,773207,3771,Missing
2.0036E+13,773207,3771,Missing
2.0016E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
2.0018E+13,773207,3771,Missing
1.9361E+13,773207,3771,Missing
1.9164E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9021E+13,773207,3771,Missing
1.8341E+13,773207,3771,Missing
1.9135E+13,773207,3771,Missing
2.0023E+13,773207,3771,Missing
1.9336E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9149E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9286E+13,773207,3771,Missing
2.003E+13,773207,3771,Missing
1.9286E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9343E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
2.0029E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
1.9345E+13,773207,3771,Missing
2.0136E+13,773207,3771,Missing
1.9286E+13,773207,3771,Missing
2.0013E+13,773207,3771,Missing
XXQVJ154901413,773207,3572,Missing
S19345522504733,773207,7472,Missing
1.93465E+13,773207,6576,Missing
1.91285E+13,773207,6576,Missing
2.01125E+13,773207,6576,Missing
1.83205E+13,773207,6576,Missing
1.91485E+13,773207,6576,Missing
1.91865E+13,773207,6576,Missing
1.72715E+13,773207,6576,Missing
1.72825E+13,773207,6576,Missing
1.91345E+13,773207,6576,Missing
1.90855E+13,773207,6576,Missing
1.91515E+13,773207,6576,Missing
1.72695E+13,773207,6576,Missing
1.91285E+13,773207,6576,Missing
2.00165E+13,773207,6576,Missing
1.92065E+13,773207,6576,Missing
2.01105E+13,773207,6576,Missing
1.91505E+13,773207,6576,Missing
1.91275E+13,773207,6576,Missing
1.91465E+13,773207,6576,Missing
2.01275E+13,773207,6576,Missing
S19080522503073,773207,6576,Missing
S20167522501119,773207,6576,Missing
1.91715E+13,773207,6576,Missing
S20171522508876,773207,6576,Missing
S18304522502046,773207,6576,Missing
S20168522506160,773207,6576,Missing
S19081522500366,773207,6576,Missing
1.92485E+13,773207,6576,Missing
S20017522500552,773207,6576,Missing
S20163522504359,773207,6576,Missing
S18258522504018,773207,6576,Missing
S19280522506894,773207,6576,Missing
S20115522501389,773207,6576,Missing
S20165522500527,773207,6576,Missing
2.01075E+13,773207,6576,Missing
S20098522519420,773207,6576,Missing
2.00165E+13,773207,6576,Missing
1.92775E+13,773207,6576,Missing
S19341522511608,773207,6576,Missing
S19341522511414,773207,6576,Missing
S19341522511661,773207,6576,Missing
2.01565E+13,773207,6576,Missing
1.91485E+13,773207,6576,Missing
1.91515E+13,773207,6576,Missing
1.92705E+13,773207,6576,Missing
S20150522504210,773207,6576,Missing
S20110522504593,773207,6576,Missing
S19238522502600,773207,6576,Missing
S19268522501065,773207,6576,Missing
1.72825E+13,773207,6576,Missing
1.80835E+13,773207,6576,Missing
2.01065E+13,773207,6576,Missing
S19268522500849,773207,6576,Missing
1.92425E+13,773207,6576,Missing
2.01165E+13,773207,6576,Missing
1.93245E+13,773207,6576,Missing
2.00135E+13,773207,6576,Missing
1.91275E+13,773207,6576,Missing
1.91545E+13,773207,6576,Missing
1.93475E+13,773207,6576,Missing
S19150522501540,773207,6576,Missing
S19350522501582,773207,6576,Missing
2.01275E+13,773207,6576,Missing
1.91865E+13,773207,6576,Missing
S19248522501638,773207,6576,Missing
1.91515E+13,773207,6576,Missing
2.01085E+13,773207,6576,Missing
1.92545E+13,773207,6576,Missing
1.91545E+13,773207,6576,Missing
1.92805E+13,773207,6576,Missing
2.01545E+13,773207,6576,Missing
1.81655E+13,773207,6576,Missing
1.91505E+13,773207,6576,Missing
S19254522506971,773207,6576,Missing
1.91185E+13,773207,6576,Missing
1.91175E+13,773207,6576,Missing
1.92545E+13,773207,6576,Missing
1.92425E+13,773207,6576,Missing
1.91715E+13,773207,6576,Missing
S19254522507349,773207,6576,Missing
1.92775E+13,773207,6576,Missing
1.91465E+13,773207,6576,Missing
1.91495E+13,773207,6576,Missing
S20165522500101,773207,6576,Missing
S19268522500274,773207,6576,Missing
S19145522500544,773207,6576,Missing
1.72365E+13,773207,6576,Missing
1.91855E+13,773207,6576,Missing
1.72715E+13,773207,6576,Missing
1.91515E+13,773207,6576,Missing
1.91715E+13,773207,6576,Missing
1.91505E+13,773207,6576,Missing
1.91175E+13,773207,6576,Missing
1.92545E+13,773207,6576,Missing
2.00165E+13,773207,6576,Missing
1.90935E+13,773207,6576,Missing
1.91515E+13,773207,6576,Missing
1.91475E+13,773207,6576,Missing
1.91495E+13,773207,6576,Missing
S20112522501960,773207,6576,Missing
1.91185E+13,773207,6576,Missing
1.92495E+13,773207,6576,Missing
1.93245E+13,773207,6576,Missing
1.91515E+13,773207,6576,Missing
1.83205E+13,773207,6576,Missing
2.01085E+13,773207,6576,Missing
1.93365E+13,773207,6576,Missing
2.01165E+13,773207,6576,Missing
1.91485E+13,773207,6576,Missing
2.01685E+13,773207,6576,Missing
1.93455E+13,773207,6576,Missing
2.01085E+13,773207,6576,Missing
1.91715E+13,773207,6576,Missing
1.9157E+13,773207,6576,Missing
1.83045E+13,773207,6576,Missing
1.91285E+13,773207,6576,Missing
s20163522504806,773207,6576,Missing
1.81055E+13,773207,6576,Missing
S17270522503177,773207,6576,Missing
S19147522503368,773207,6576,Missing
7501558050,773207,6576,Missing
2.01545E+13,773207,6576,Missing
1.72825E+13,773207,6576,Missing
S19344522500657,773207,6576,Missing
S19346522502947,773207,6576,Missing
1.9347E+13,773207,6576,Missing
S20167522500609,773207,6576,Missing
1.91515E+13,773207,6576,Missing
S20016522502080,773207,6576,Missing
1.92545E+13,773207,6576,Missing
1.91015E+13,773207,6576,Missing
S17271522501804,773207,6576,Missing
1.92715E+13,773207,6576,Missing
1.81625E+13,773207,6576,Missing
1.91465E+13,773207,6576,Missing
S20016522502072,773207,6576,Missing
2.01615E+13,773207,6576,Missing
1.91725E+13,773207,6576,Missing
S19118522510711,773207,6576,Missing
1.91715E+13,773207,6576,Missing
1.83025E+13,773207,6576,Missing
2.21435E+13,773207,6576,Missing
1.81625E+13,773207,6576,Missing
1.92455E+13,773207,6576,Missing
S20161522505653,773207,6576,Missing
1.92415E+13,773207,6576,Missing
1.83045E+13,773207,6576,Missing
S19151522506283,773207,6576,Missing
1.91175E+13,773207,6576,Missing
S19063522504133,773207,6576,Missing
1.91475E+13,773207,6576,Missing
2.01675E+13,773207,6576,Missing
1.91865E+13,773207,6576,Missing
1.93475E+13,773207,6576,Missing
1.91495E+13,773207,6576,Missing
1.91475E+13,773207,6576,Missing
1.92365E+13,773207,6576,Missing
S19254522507707,773207,6576,Missing
1.92685E+13,773207,6576,Missing
1.91715E+13,773207,6576,Missing
S19268522500465,773207,6576,Missing
1.91505E+13,773207,6576,Missing
1.90865E+13,773207,6576,Missing
1.91475E+13,773207,6576,Missing
1.91515E+13,773207,6576,Missing
1.91175E+13,773207,6576,Missing
1.91485E+13,773207,6576,Missing
1.91725E+13,773207,6576,Missing
1.91015E+13,773207,6576,Missing
1.72365E+13,773207,6576,Missing
1.92405E+13,773207,6576,Missing
1.72375E+13,773207,6576,Missing
S20116522510900,773207,6576,Missing
1.91465E+13,773207,6576,Missing
2.01635E+13,773207,6576,Missing
1.92415E+13,773207,6576,Missing
S18160522500785,773207,6576,Missing
2.01485E+13,773207,6576,Missing
1.81655E+13,773207,6576,Missing
S19148522501094,773207,6576,Missing
1.92385E+13,773207,6576,Missing
2.01125E+13,773207,6576,Missing
S19133522502439,773207,6576,Missing
S19326522505583,773207,6576,Missing
1.92695E+13,773207,6576,Missing
S20153522502149,773207,6576,Missing
S18258522504189,773207,6576,Missing
S19270522503445,773207,6576,Missing
S18258522504048,773207,6576,Missing
S19236522503426,773207,6576,Missing
1.80835E+13,773207,6576,Missing
S20164522505329,773207,6576,Missing
S19147522503451,773207,6576,Missing
S20151522501347,773207,6576,Missing
